u_id,p_id,ncf_score
tbvjwodnraos,g71,0.0004655420780181885
tbvjwodnraos,a811,4.798173904418945e-05
tbvjwodnraos,e44,4.6879053115844727e-05
tbvjwodnraos,f2413,1.3887882232666016e-05
tbvjwodnraos,170,2.8967857360839844e-05
tbvjwodnraos,e46,0.00024247169494628906
tbvjwodnraos,f222,0.0003953874111175537
tbvjwodnraos,g190,2.2083520889282227e-05
tbvjwodnraos,f75,4.827976226806641e-06
tbvjwodnraos,219,3.0428171157836914e-05
tbvjwodnraos,g40,5.364418029785156e-07
tbvjwodnraos,f1611,1.7881393432617188e-07
tbvjwodnraos,g113,0.0007453858852386475
tbvjwodnraos,6,4.678964614868164e-06
tbvjwodnraos,b34,8.195638656616211e-06
tbvjwodnraos,76,0.0002830326557159424
tbvjwodnraos,g96,0.0006948113441467285
tbvjwodnraos,1465,2.682209014892578e-05
tbvjwodnraos,880,0.00010791420936584473
tbvjwodnraos,c1410,0.0006881654262542725
tbvjwodnraos,f40,9.238719940185547e-07
tbvjwodnraos,e79,2.205371856689453e-06
tbvjwodnraos,f1614,0.0004055798053741455
tbvjwodnraos,b45,0.0015172958374023438
tbvjwodnraos,f1912,8.612871170043945e-06
tbvjwodnraos,b911,0.00015917420387268066
tbvjwodnraos,f110,4.7653913497924805e-05
tbvjwodnraos,74,1.3113021850585938e-06
tbvjwodnraos,f48,2.0116567611694336e-05
tbvjwodnraos,340,9.5367431640625e-07
tbvjwodnraos,768,2.652406692504883e-06
tbvjwodnraos,c43,8.046627044677734e-07
tbvjwodnraos,833,0.0018295049667358398
tbvjwodnraos,g25,7.718801498413086e-06
tbvjwodnraos,b121,3.9637088775634766e-06
tbvjwodnraos,687,1.3977289199829102e-05
tbvjwodnraos,169,0.00037661194801330566
tbvjwodnraos,f2214,0.0006693601608276367
tbvjwodnraos,c180,9.232759475708008e-05
tbvjwodnraos,872,3.603100776672363e-05
tbvjwodnraos,377,5.9604644775390625e-06
tbvjwodnraos,e96,8.940696716308594e-07
tbvjwodnraos,211,0.00010016560554504395
tbvjwodnraos,129,4.976987838745117e-06
tbvjwodnraos,a110,3.325939178466797e-05
tbvjwodnraos,156,0.0001493394374847412
tbvjwodnraos,f1813,4.76837158203125e-06
tbvjwodnraos,c110,0.0021748244762420654
tbvjwodnraos,c70,0.0002485513687133789
tbvjwodnraos,754,1.4096498489379883e-05
tbvjwodnraos,a92,0.0005514621734619141
tbvjwodnraos,732,2.5838613510131836e-05
tbvjwodnraos,b2013,2.5331974029541016e-06
tbvjwodnraos,583,5.662441253662109e-07
tbvjwodnraos,e77,0.00010177493095397949
tbvjwodnraos,504,0.00024569034576416016
tbvjwodnraos,g213,2.6226043701171875e-06
tbvjwodnraos,162,2.9653310775756836e-05
tbvjwodnraos,985,0.000554889440536499
tbvjwodnraos,c75,5.066394805908203e-07
tbvjwodnraos,784,0.0007411837577819824
tbvjwodnraos,a814,0.0008907616138458252
tbvjwodnraos,f45,3.427267074584961e-06
tbvjwodnraos,c711,4.470348358154297e-07
tbvjwodnraos,708,6.258487701416016e-07
tbvjwodnraos,f2112,6.902217864990234e-05
tbvjwodnraos,b80,9.5367431640625e-07
tbvjwodnraos,20,0.0005835890769958496
tbvjwodnraos,c93,4.470348358154297e-07
tbvjwodnraos,459,3.3974647521972656e-06
tbvjwodnraos,f614,9.5367431640625e-07
tbvjwodnraos,g2112,1.5497207641601562e-06
tbvjwodnraos,513,0.00030559301376342773
tbvjwodnraos,a19,4.470348358154297e-07
tbvjwodnraos,115,7.152557373046875e-06
tbvjwodnraos,631,2.3305416107177734e-05
tbvjwodnraos,b303,4.470348358154297e-06
tbvjwodnraos,f169,0.00016292929649353027
tbvjwodnraos,a11,0.0002980530261993408
tbvjwodnraos,a213,6.198883056640625e-05
tbvjwodnraos,e18,0.0004552006721496582
tbvjwodnraos,1199,4.023313522338867e-06
tbvjwodnraos,931,3.814697265625e-06
tbvjwodnraos,b11,0.000376284122467041
tbvjwodnraos,a210,1.6391277313232422e-06
tbvjwodnraos,f1711,3.87728214263916e-05
tbvjwodnraos,f2313,6.371736526489258e-05
tbvjwodnraos,b25,2.2351741790771484e-06
tbvjwodnraos,222,5.8710575103759766e-05
tbvjwodnraos,368,1.1026859283447266e-06
tbvjwodnraos,1250,0.0005051195621490479
tbvjwodnraos,g193,1.2516975402832031e-06
tbvjwodnraos,109,0.00031363964080810547
tbvjwodnraos,c74,0.0011430084705352783
tbvjwodnraos,a55,1.6093254089355469e-06
tbvjwodnraos,c44,0.0003520548343658447
tbvjwodnraos,d27,0.0007840096950531006
tbvjwodnraos,f711,0.00031244754791259766
tbvjwodnraos,c810,1.633167266845703e-05
tbvjwodnraos,f210,1.582503318786621e-05
tbvjwodnraos,78,2.2649765014648438e-06
tbvjwodnraos,e611,0.00025978684425354004
tbvjwodnraos,g13,1.4126300811767578e-05
tbvjwodnraos,e49,9.015202522277832e-05
tbvjwodnraos,b12,0.0004470348358154297
tbvjwodnraos,c1713,0.0007960498332977295
tbvjwodnraos,c35,1.385807991027832e-05
tbvjwodnraos,g49,3.129243850708008e-06
tbvjwodnraos,b46,3.8743019104003906e-07
tbvjwodnraos,b104,1.2993812561035156e-05
tbvjwodnraos,g28,2.4378299713134766e-05
tbvjwodnraos,b513,9.5367431640625e-07
tbvjwodnraos,a35,9.566545486450195e-06
tbvjwodnraos,1434,1.2218952178955078e-06
tbvjwodnraos,b1413,1.0222196578979492e-05
tbvjwodnraos,d213,6.854534149169922e-07
tbvjwodnraos,c20,3.814697265625e-06
tbvjwodnraos,799,2.1070241928100586e-05
tbvjwodnraos,c12,7.152557373046875e-07
tbvjwodnraos,b83,9.670853614807129e-05
tbvjwodnraos,e14,1.4513731002807617e-05
tbvjwodnraos,c198,0.0003490447998046875
tbvjwodnraos,403,1.6391277313232422e-06
tbvjwodnraos,1128,1.3709068298339844e-06
tbvjwodnraos,e48,3.4332275390625e-05
tbvjwodnraos,792,2.5510787963867188e-05
tbvjwodnraos,f270,1.4215707778930664e-05
tbvjwodnraos,a43,0.0001786947250366211
tbvjwodnraos,b107,8.642673492431641e-07
tbvjwodnraos,f114,1.1712312698364258e-05
tbvjwodnraos,703,1.1742115020751953e-05
tbvjwodnraos,c14,1.341104507446289e-06
tbvjwodnraos,b155,1.9609928131103516e-05
tbvjwodnraos,f1612,5.167722702026367e-05
tbvjwodnraos,f170,8.344650268554688e-07
tbvjwodnraos,c213,3.904104232788086e-06
tbvjwodnraos,f21,9.658932685852051e-05
tbvjwodnraos,441,3.1381845474243164e-05
tbvjwodnraos,f215,0.00025331974029541016
tbvjwodnraos,f10,4.941225051879883e-05
tbvjwodnraos,f269,3.3080577850341797e-06
tbvjwodnraos,1262,3.2514333724975586e-05
tbvjwodnraos,b258,0.00015205144882202148
tbvjwodnraos,c214,1.817941665649414e-06
tbvjwodnraos,a412,9.238719940185547e-07
tbvjwodnraos,f219,0.00021585822105407715
tbvjwodnraos,f60,1.6987323760986328e-06
tbvjwodnraos,g169,0.0009104013442993164
tbvjwodnraos,c89,9.715557098388672e-06
tbvjwodnraos,e80,2.086162567138672e-07
tbvjwodnraos,b2910,0.00020599365234375
tbvjwodnraos,c130,4.410743713378906e-06
tbvjwodnraos,210,1.7076730728149414e-05
tbvjwodnraos,b253,2.4139881134033203e-06
tbvjwodnraos,a514,2.7418136596679688e-06
tbvjwodnraos,f271,1.3470649719238281e-05
tbvjwodnraos,f25,2.6404857635498047e-05
tbvjwodnraos,1381,6.556510925292969e-07
tbvjwodnraos,f26,0.0003860592842102051
tbvjwodnraos,567,0.00027871131896972656
tbvjwodnraos,e912,1.1026859283447266e-06
tbvjwodnraos,g410,3.5762786865234375e-06
tbvjwodnraos,c68,4.4405460357666016e-06
tbvjwodnraos,c27,9.447336196899414e-06
tbvjwodnraos,1276,0.0001659095287322998
tbvjwodnraos,775,1.1920928955078125e-06
tbvjwodnraos,g1912,0.00035712122917175293
tbvjwodnraos,702,2.7835369110107422e-05
tbvjwodnraos,g81,9.894371032714844e-06
tbvjwodnraos,773,9.59634780883789e-06
tbvjwodnraos,672,4.6193599700927734e-06
tbvjwodnraos,b2913,5.5342912673950195e-05
tbvjwodnraos,a75,0.0008696317672729492
tbvjwodnraos,64,3.039836883544922e-06
tbvjwodnraos,313,5.066394805908203e-07
tbvjwodnraos,b2414,1.6093254089355469e-06
tbvjwodnraos,11,9.924173355102539e-06
tbvjwodnraos,f183,0.00017437338829040527
tbvjwodnraos,e62,1.4901161193847656e-07
tbvjwodnraos,g128,8.940696716308594e-08
tbvjwodnraos,g43,0.00017195940017700195
tbvjwodnraos,f146,1.1175870895385742e-05
tbvjwodnraos,b112,1.1026859283447266e-06
tbvjwodnraos,508,0.00043329596519470215
tbvjwodnraos,f814,4.366040229797363e-05
tbvjwodnraos,1428,2.3245811462402344e-06
tbvjwodnraos,e711,7.778406143188477e-06
tbvjwodnraos,b146,2.682209014892578e-07
tbvjwodnraos,152,8.13603401184082e-06
tbvjwodnraos,413,0.00023919343948364258
tbvjwodnraos,g80,7.987022399902344e-06
tbvjwodnraos,b79,4.887580871582031e-06
tbvjwodnraos,922,0.00010633468627929688
tbvjwodnraos,b1214,6.407499313354492e-06
tbvjwodnraos,f412,7.143616676330566e-05
tbvjwodnraos,c23,4.404783248901367e-05
tbvjwodnraos,429,8.642673492431641e-07
tbvjwodnraos,b1514,4.947185516357422e-06
tbvjwodnraos,b1810,1.5139579772949219e-05
tbvjwodnraos,c161,1.0162591934204102e-05
tbvjwodnraos,657,3.6954879760742188e-06
tbvjwodnraos,g161,1.7881393432617188e-06
tbvjwodnraos,b159,0.00011295080184936523
tbvjwodnraos,b1714,0.00010851025581359863
tbvjwodnraos,c1310,6.586313247680664e-06
tbvjwodnraos,b1010,2.7388334274291992e-05
tbvjwodnraos,204,7.539987564086914e-06
tbvjwodnraos,471,1.564621925354004e-05
tbvjwodnraos,128,0.0011157095432281494
tbvjwodnraos,167,5.692243576049805e-06
tbvjwodnraos,26,6.258487701416016e-06
tbvjwodnraos,333,4.798173904418945e-06
tbvjwodnraos,598,0.0003968775272369385
tbvjwodnraos,f180,1.2248754501342773e-05
tbvjwodnraos,g92,0.00026684999465942383
tbvjwodnraos,a79,1.3113021850585938e-06
tbvjwodnraos,c194,4.082918167114258e-05
tbvjwodnraos,981,6.496906280517578e-06
tbvjwodnraos,562,2.086162567138672e-07
tbvjwodnraos,238,1.6093254089355469e-06
tbvjwodnraos,b49,7.659196853637695e-06
tbvjwodnraos,g21,1.7851591110229492e-05
tbvjwodnraos,23,4.470348358154297e-07
tbvjwodnraos,c1910,1.5497207641601562e-05
tbvjwodnraos,106,0.00015723705291748047
tbvjwodnraos,154,2.1785497665405273e-05
tbvjwodnraos,a48,0.00021442770957946777
tbvjwodnraos,f2610,6.303191184997559e-05
tbvjwodnraos,897,0.0004870593547821045
tbvjwodnraos,218,0.0009224116802215576
tbvjwodnraos,233,7.569789886474609e-06
tbvjwodnraos,b285,6.142258644104004e-05
tbvjwodnraos,491,8.612871170043945e-06
tbvjwodnraos,45,0.0002186596393585205
tbvjwodnraos,e314,5.632638931274414e-06
tbvjwodnraos,1277,2.6881694793701172e-05
tbvjwodnraos,547,6.783008575439453e-05
tbvjwodnraos,a21,1.519918441772461e-06
tbvjwodnraos,1477,0.00023803114891052246
tbvjwodnraos,500,1.7583370208740234e-06
tbvjwodnraos,f92,3.8176774978637695e-05
tbvjwodnraos,300,0.00028842687606811523
tbvjwodnraos,f2412,3.0994415283203125e-06
tbvjwodnraos,539,4.26173210144043e-06
tbvjwodnraos,213,1.1622905731201172e-06
tbvjwodnraos,b28,8.231401443481445e-05
tbvjwodnraos,f249,7.450580596923828e-07
tbvjwodnraos,339,8.046627044677734e-07
tbvjwodnraos,c126,4.410743713378906e-06
tbvjwodnraos,f217,1.2189149856567383e-05
tbvjwodnraos,a70,2.086162567138672e-07
tbvjwodnraos,g1612,1.6689300537109375e-06
tbvjwodnraos,c413,2.980232238769531e-07
tbvjwodnraos,e213,1.519918441772461e-06
tbvjwodnraos,b912,1.1920928955078125e-06
tbvjwodnraos,a85,1.2308359146118164e-05
tbvjwodnraos,f2314,4.470348358154297e-07
tbvjwodnraos,e211,0.00016370415687561035
tbvjwodnraos,467,3.5762786865234375e-06
tbvjwodnraos,b2713,3.3229589462280273e-05
tbvjwodnraos,c172,5.6862831115722656e-05
tbvjwodnraos,f274,1.341104507446289e-05
tbvjwodnraos,224,3.3080577850341797e-06
tbvjwodnraos,712,2.086162567138672e-07
tbvjwodnraos,538,1.2725591659545898e-05
tbvjwodnraos,303,2.047419548034668e-05
tbvjwodnraos,537,3.6954879760742188e-06
tbvjwodnraos,f281,4.76837158203125e-07
tbvjwodnraos,e30,4.7653913497924805e-05
tbvjwodnraos,439,3.5196542739868164e-05
tbvjwodnraos,757,0.0004666149616241455
tbvjwodnraos,b183,4.76837158203125e-07
tbvjwodnraos,590,3.516674041748047e-06
tbvjwodnraos,d111,2.136826515197754e-05
tbvjwodnraos,602,8.344650268554688e-07
tbvjwodnraos,f245,2.378225326538086e-05
tbvjwodnraos,55,1.043081283569336e-05
tbvjwodnraos,f32,7.748603820800781e-07
tbvjwodnraos,1355,6.794929504394531e-06
tbvjwodnraos,f276,0.00010368227958679199
tbvjwodnraos,c76,8.046627044677734e-07
tbvjwodnraos,a20,5.066394805908203e-07
tbvjwodnraos,c29,2.682209014892578e-07
tbvjwodnraos,f2712,1.3321638107299805e-05
tbvjwodnraos,a16,0.0003593862056732178
tbvjwodnraos,12,3.069639205932617e-06
tbvjwodnraos,135,3.069639205932617e-06
tbvjwodnraos,a88,2.136826515197754e-05
tbvjwodnraos,f68,2.8312206268310547e-06
tbvjwodnraos,g185,6.639957427978516e-05
tbvjwodnraos,118,0.0013740956783294678
tbvjwodnraos,b2912,2.682209014892578e-07
tbvjwodnraos,61,5.632638931274414e-06
tbvjwodnraos,206,1.609325408935547e-05
tbvjwodnraos,f246,1.8149614334106445e-05
tbvjwodnraos,b84,0.0004444718360900879
tbvjwodnraos,f2611,2.950429916381836e-06
tbvjwodnraos,574,8.642673492431641e-07
tbvjwodnraos,242,2.9206275939941406e-06
tbvjwodnraos,1169,3.8743019104003906e-07
tbvjwodnraos,b1511,8.642673492431641e-07
tbvjwodnraos,f2711,5.8710575103759766e-06
tbvjwodnraos,d212,8.761882781982422e-06
tbvjwodnraos,1314,1.5437602996826172e-05
tbvjwodnraos,f313,0.0007177293300628662
tbvjwodnraos,349,0.0003927648067474365
tbvjwodnraos,g296,1.2934207916259766e-05
tbvjwodnraos,e812,1.9669532775878906e-05
tbvjwodnraos,g238,1.2785196304321289e-05
tbvjwodnraos,309,3.2186508178710938e-06
tbvjwodnraos,g287,3.874301910400391e-06
tbvjwodnraos,217,4.023313522338867e-06
tbvjwodnraos,a310,2.384185791015625e-06
tbvjwodnraos,1340,1.1086463928222656e-05
tbvjwodnraos,d21,7.420778274536133e-06
tbvjwodnraos,f23,1.3709068298339844e-06
tbvjwodnraos,359,1.1026859283447266e-06
tbvjwodnraos,b23,7.534027099609375e-05
tbvjwodnraos,316,1.1295080184936523e-05
tbvjwodnraos,406,5.3942203521728516e-06
tbvjwodnraos,g64,2.086162567138672e-07
tbvjwodnraos,427,5.245208740234375e-05
tbvjwodnraos,b291,4.175305366516113e-05
tbvjwodnraos,1345,5.066394805908203e-07
tbvjwodnraos,b313,0.00038802623748779297
tbvjwodnraos,c412,1.823902130126953e-05
tbvjwodnraos,f35,5.066394805908203e-07
tbvjwodnraos,b51,9.03010368347168e-06
tbvjwodnraos,g413,2.9206275939941406e-06
tbvjwodnraos,c1711,1.5497207641601562e-06
tbvjwodnraos,767,0.0004081130027770996
tbvjwodnraos,1227,9.85562801361084e-05
tbvjwodnraos,g38,0.0002072155475616455
tbvjwodnraos,f228,0.0001378953456878662
tbvjwodnraos,a44,5.066394805908203e-07
tbvjwodnraos,b120,1.1622905731201172e-06
tbvjwodnraos,278,1.1026859283447266e-06
tbvjwodnraos,595,8.642673492431641e-07
tbvjwodnraos,f260,3.6656856536865234e-05
tbvjwodnraos,f1714,0.00014135241508483887
tbvjwodnraos,1257,5.0961971282958984e-06
tbvjwodnraos,e36,3.337860107421875e-06
tbvjwodnraos,875,4.947185516357422e-06
tbvjwodnraos,2,1.728534698486328e-05
tbvjwodnraos,572,1.2218952178955078e-06
tbvjwodnraos,1163,1.1563301086425781e-05
tbvjwodnraos,e311,1.3709068298339844e-06
tbvjwodnraos,e412,1.8477439880371094e-06
tbvjwodnraos,117,1.7523765563964844e-05
tbvjwodnraos,c11,1.7285346984863281e-06
tbvjwodnraos,b150,1.475214958190918e-05
tbvjwodnraos,271,4.649162292480469e-06
tbvjwodnraos,1243,2.0563602447509766e-06
tbvjwodnraos,276,6.3478946685791016e-06
tbvjwodnraos,723,1.1831521987915039e-05
tbvjwodnraos,1367,6.857514381408691e-05
tbvjwodnraos,b41,2.5033950805664062e-06
tbvjwodnraos,g243,3.0994415283203125e-06
tbvjwodnraos,a84,2.327561378479004e-05
tbvjwodnraos,b2914,1.9103288650512695e-05
tbvjwodnraos,c1411,1.043081283569336e-06
tbvjwodnraos,f2113,8.344650268554688e-07
tbvjwodnraos,b292,1.7583370208740234e-06
tbvjwodnraos,330,1.1622905731201172e-06
tbvjwodnraos,g123,5.8710575103759766e-06
tbvjwodnraos,929,3.412365913391113e-05
tbvjwodnraos,c1810,9.238719940185547e-07
tbvjwodnraos,690,4.947185516357422e-06
tbvjwodnraos,e76,7.927417755126953e-06
tbvjwodnraos,b57,0.00038230419158935547
tbvjwodnraos,707,8.761882781982422e-06
tbvjwodnraos,c191,1.1026859283447266e-06
tbvjwodnraos,c42,3.0994415283203125e-06
tbvjwodnraos,945,3.5762786865234375e-07
tbvjwodnraos,458,1.4901161193847656e-06
tbvjwodnraos,108,8.52346420288086e-06
tbvjwodnraos,b147,1.9669532775878906e-06
tbvjwodnraos,b213,3.1888484954833984e-06
tbvjwodnraos,g191,6.258487701416016e-07
tbvjwodnraos,c49,2.652406692504883e-06
tbvjwodnraos,1259,4.589557647705078e-06
tbvjwodnraos,964,1.4007091522216797e-06
tbvjwodnraos,400,3.039836883544922e-06
tbvjwodnraos,b813,5.772709846496582e-05
tbvjwodnraos,f2612,1.4603137969970703e-06
tbvjwodnraos,1126,9.238719940185547e-07
tbvjwodnraos,1161,3.999471664428711e-05
tbvjwodnraos,237,2.8908252716064453e-06
tbvjwodnraos,295,1.5348196029663086e-05
tbvjwodnraos,1275,1.519918441772461e-05
tbvjwodnraos,1157,6.982684135437012e-05
tbvjwodnraos,b144,1.5556812286376953e-05
tbvjwodnraos,b96,0.00010731816291809082
tbvjwodnraos,778,1.2814998626708984e-06
tbvjwodnraos,114,6.338953971862793e-05
tbvjwodnraos,a24,7.808208465576172e-06
tbvjwodnraos,535,8.285045623779297e-06
tbvjwodnraos,a40,4.470348358154297e-07
tbvjwodnraos,e98,3.7550926208496094e-06
tbvjwodnraos,c1110,2.0265579223632812e-06
tbvjwodnraos,f198,4.151463508605957e-05
tbvjwodnraos,f268,1.341104507446289e-06
tbvjwodnraos,f166,6.854534149169922e-07
tbvjwodnraos,g216,3.49879264831543e-05
tbvjwodnraos,f1410,3.4570693969726562e-06
tbvjwodnraos,911,7.599592208862305e-06
tbvjwodnraos,248,0.0002200007438659668
tbvjwodnraos,47,8.121132850646973e-05
tbvjwodnraos,119,9.697675704956055e-05
tbvjwodnraos,c210,1.1026859283447266e-06
tbvjwodnraos,c612,4.76837158203125e-07
tbvjwodnraos,a113,1.1771917343139648e-05
tbvjwodnraos,a86,5.066394805908203e-07
tbvjwodnraos,b17,7.62939453125e-06
tbvjwodnraos,b99,4.76837158203125e-07
tbvjwodnraos,1478,2.1010637283325195e-05
tbvjwodnraos,1398,1.0669231414794922e-05
tbvjwodnraos,b13,2.0623207092285156e-05
tbvjwodnraos,f182,1.3560056686401367e-05
tbvjwodnraos,927,1.043081283569336e-06
tbvjwodnraos,b412,6.67572021484375e-06
tbvjwodnraos,1437,2.905726432800293e-05
tbvjwodnraos,b54,0.00012984871864318848
tbvjwodnraos,a410,1.430511474609375e-06
tbvjwodnraos,g2414,1.245737075805664e-05
tbvjwodnraos,433,2.4527311325073242e-05
tbvjwodnraos,360,3.147125244140625e-05
tbvjwodnraos,589,5.8710575103759766e-06
tbvjwodnraos,g18,1.1622905731201172e-05
tbvjwodnraos,b257,1.4603137969970703e-06
tbvjwodnraos,f1413,6.0051679611206055e-05
tbvjwodnraos,421,2.086162567138672e-06
tbvjwodnraos,g315,1.2814998626708984e-06
tbvjwodnraos,105,7.748603820800781e-07
tbvjwodnraos,f91,3.904104232788086e-06
tbvjwodnraos,365,4.7832727432250977e-05
tbvjwodnraos,a22,7.331371307373047e-06
tbvjwodnraos,116,5.513429641723633e-06
tbvjwodnraos,g811,1.946091651916504e-05
tbvjwodnraos,f171,0.00011157989501953125
tbvjwodnraos,f1710,0.00016629695892333984
tbvjwodnraos,763,0.0004831254482269287
tbvjwodnraos,f1910,1.3113021850585938e-06
tbvjwodnraos,705,3.5762786865234375e-06
tbvjwodnraos,a107,2.4139881134033203e-06
tbvjwodnraos,793,6.318092346191406e-06
tbvjwodnraos,b39,0.0001970529556274414
tbvjwodnraos,c19,1.0132789611816406e-06
tbvjwodnraos,e68,1.7762184143066406e-05
tbvjwodnraos,g99,2.682209014892578e-07
tbvjwodnraos,c46,1.7881393432617188e-06
tbvjwodnraos,928,1.233816146850586e-05
tbvjwodnraos,472,9.5367431640625e-07
tbvjwodnraos,967,1.728534698486328e-05
tbvjwodnraos,277,1.558661460876465e-05
tbvjwodnraos,341,0.00035440921783447266
tbvjwodnraos,7,9.715557098388672e-06
tbvjwodnraos,g117,3.844499588012695e-06
tbvjwodnraos,b1411,3.299117088317871e-05
tbvjwodnraos,230,1.0371208190917969e-05
tbvjwodnraos,f193,1.6093254089355469e-06
tbvjwodnraos,g189,2.6047229766845703e-05
tbvjwodnraos,e74,2.384185791015625e-06
tbvjwodnraos,510,2.175569534301758e-06
tbvjwodnraos,1265,1.6391277313232422e-06
tbvjwodnraos,f15,0.00017270445823669434
tbvjwodnraos,1167,8.225440979003906e-06
tbvjwodnraos,1484,4.2498111724853516e-05
tbvjwodnraos,770,3.337860107421875e-06
tbvjwodnraos,e612,1.0907649993896484e-05
tbvjwodnraos,601,1.8090009689331055e-05
tbvjwodnraos,c92,1.7285346984863281e-06
tbvjwodnraos,g221,1.341104507446289e-06
tbvjwodnraos,e27,2.8312206268310547e-06
tbvjwodnraos,924,5.960464477539062e-07
tbvjwodnraos,g912,0.00011968612670898438
tbvjwodnraos,706,1.8775463104248047e-06
tbvjwodnraos,c168,7.748603820800781e-07
tbvjwodnraos,b37,1.519918441772461e-06
tbvjwodnraos,f2410,3.477931022644043e-05
tbvjwodnraos,b329,3.3080577850341797e-06
tbvjwodnraos,1303,2.3543834686279297e-06
tbvjwodnraos,461,8.493661880493164e-06
tbvjwodnraos,b210,1.0371208190917969e-05
tbvjwodnraos,g613,2.1457672119140625e-06
tbvjwodnraos,f196,2.3126602172851562e-05
tbvjwodnraos,e83,2.130866050720215e-05
tbvjwodnraos,776,4.172325134277344e-07
tbvjwodnraos,f175,1.9371509552001953e-06
tbvjwodnraos,e39,3.844499588012695e-05
tbvjwodnraos,606,9.894371032714844e-06
tbvjwodnraos,701,1.6987323760986328e-06
tbvjwodnraos,814,3.409385681152344e-05
tbvjwodnraos,957,5.066394805908203e-07
tbvjwodnraos,311,1.3977289199829102e-05
tbvjwodnraos,b78,2.2292137145996094e-05
tbvjwodnraos,1162,7.152557373046875e-07
tbvjwodnraos,g1911,8.58306884765625e-06
tbvjwodnraos,b30,4.351139068603516e-06
tbvjwodnraos,b1311,8.851289749145508e-06
tbvjwodnraos,738,7.152557373046875e-07
tbvjwodnraos,c1613,1.8477439880371094e-06
tbvjwodnraos,g89,1.0311603546142578e-05
tbvjwodnraos,357,7.152557373046875e-07
tbvjwodnraos,b312,8.079409599304199e-05
tbvjwodnraos,c169,2.2619962692260742e-05
tbvjwodnraos,764,9.238719940185547e-07
tbvjwodnraos,f611,3.6954879760742188e-06
tbvjwodnraos,1180,3.725290298461914e-06
tbvjwodnraos,d112,2.652406692504883e-06
tbvjwodnraos,79,4.678964614868164e-06
tbvjwodnraos,a38,1.5497207641601562e-05
tbvjwodnraos,782,3.5762786865234375e-07
tbvjwodnraos,1256,1.0728836059570312e-05
tbvjwodnraos,a511,1.519918441772461e-06
tbvjwodnraos,f312,5.185604095458984e-06
tbvjwodnraos,c186,0.00010475516319274902
tbvjwodnraos,f714,3.3974647521972656e-06
tbvjwodnraos,c175,0.00011727213859558105
tbvjwodnraos,384,4.32133674621582e-06
tbvjwodnraos,f137,3.546476364135742e-06
tbvjwodnraos,378,1.1026859283447266e-06
tbvjwodnraos,b47,2.6464462280273438e-05
tbvjwodnraos,f162,3.9964914321899414e-05
tbvjwodnraos,769,0.00044155120849609375
tbvjwodnraos,f161,1.5288591384887695e-05
tbvjwodnraos,588,2.0265579223632812e-06
tbvjwodnraos,b100,8.13603401184082e-06
tbvjwodnraos,b126,1.6987323760986328e-06
tbvjwodnraos,239,1.0728836059570312e-06
tbvjwodnraos,f223,4.3898820877075195e-05
tbvjwodnraos,364,1.5616416931152344e-05
tbvjwodnraos,e310,1.1354684829711914e-05
tbvjwodnraos,383,4.76837158203125e-07
tbvjwodnraos,b130,1.1920928955078125e-06
tbvjwodnraos,85,6.258487701416016e-07
tbvjwodnraos,g139,3.2186508178710938e-06
tbvjwodnraos,c189,7.659196853637695e-06
tbvjwodnraos,c166,8.285045623779297e-05
tbvjwodnraos,f67,7.3909759521484375e-06
tbvjwodnraos,d114,2.562999725341797e-06
tbvjwodnraos,1485,1.806020736694336e-05
tbvjwodnraos,f272,5.662441253662109e-07
tbvjwodnraos,163,0.0002830922603607178
tbvjwodnraos,c414,2.014636993408203e-05
tbvjwodnraos,a32,0.00011360645294189453
tbvjwodnraos,f2110,5.364418029785156e-06
tbvjwodnraos,728,2.8014183044433594e-06
tbvjwodnraos,54,5.543231964111328e-06
tbvjwodnraos,422,1.3977289199829102e-05
tbvjwodnraos,f49,4.380941390991211e-06
tbvjwodnraos,1362,5.632638931274414e-06
tbvjwodnraos,b98,6.139278411865234e-06
tbvjwodnraos,808,5.245208740234375e-06
tbvjwodnraos,68,2.086162567138672e-06
tbvjwodnraos,113,1.481175422668457e-05
tbvjwodnraos,a89,1.952052116394043e-05
tbvjwodnraos,f314,6.735324859619141e-06
tbvjwodnraos,1160,1.7583370208740234e-06
tbvjwodnraos,c24,3.844499588012695e-06
tbvjwodnraos,685,8.016824722290039e-06
tbvjwodnraos,220,0.00011870265007019043
tbvjwodnraos,b1013,2.9206275939941406e-06
tbvjwodnraos,b1213,3.516674041748047e-06
tbvjwodnraos,110,4.202127456665039e-06
tbvjwodnraos,c21,5.066394805908203e-07
tbvjwodnraos,520,4.410743713378906e-06
tbvjwodnraos,b129,3.874301910400391e-06
tbvjwodnraos,f2111,1.430511474609375e-06
tbvjwodnraos,g26,7.152557373046875e-07
tbvjwodnraos,153,5.662441253662109e-07
tbvjwodnraos,f216,6.020069122314453e-06
tbvjwodnraos,804,9.000301361083984e-06
tbvjwodnraos,c1811,3.4570693969726562e-06
tbvjwodnraos,e19,1.0132789611816406e-06
tbvjwodnraos,a311,1.6987323760986328e-06
tbvjwodnraos,a512,2.4437904357910156e-06
tbvjwodnraos,874,8.046627044677734e-06
tbvjwodnraos,b234,1.5079975128173828e-05
tbvjwodnraos,g1113,3.606081008911133e-06
tbvjwodnraos,b151,0.0003216564655303955
tbvjwodnraos,c170,3.2782554626464844e-06
tbvjwodnraos,c184,6.22868537902832e-06
