u_id,p_id,rating
6138,3501,5
6138,1125,5
6138,4223,5
6138,948,5
6139,3835,1
6139,329,3
6140,1422,5
6140,1497,3
6141,3708,4
6142,1576,4
6143,3217,5
6143,3569,5
6144,1226,5
6144,4066,5
6145,4680,1
6146,5277,1
6147,3470,5
6147,39,4
6147,3458,4
6147,2135,4
6147,1968,4
6147,2427,4
6147,1095,4
6147,1377,5
6147,2831,4
6147,1848,4
6147,5360,4
6147,4773,4
6147,1915,5
6148,2300,5
6148,4143,5
6149,76,5
6150,303,5
6151,946,5
6152,2662,5
6152,35,3
6152,2940,5
6152,1623,5
6152,1699,5
6152,5153,5
6153,5264,1
6153,4734,5
6153,616,3
6153,4734,5
6153,5460,5
6153,3578,5
6153,3601,3
6153,1369,3
6154,659,4
6155,2681,5
6156,2278,5
6157,2997,3
6157,4763,5
6157,1158,3
6157,643,4
6158,4866,5
6158,1510,5
6158,4353,5
6158,3136,5
6159,1793,3
6159,1515,5
6159,1139,5
6159,4921,1
6159,2789,5
6159,262,5
6159,637,5
6160,4655,1
6160,2231,5
6160,3410,5
6160,3423,5
6161,4592,4
6162,2706,5
6163,4247,5
6163,170,5
6163,3233,5
6164,612,3
6164,5321,3
6164,3995,5
6164,5446,3
6165,3841,5
6166,1474,5
6166,5432,5
6166,4155,5
6167,4438,4
6168,4931,5
6168,2221,5
6168,2008,5
6168,974,3
6168,1811,5
6168,1233,5
6168,3115,5
6168,4596,5
6168,1700,5
6168,2576,5
6168,2273,5
6168,5058,5
6168,5416,5
6168,4379,5
6168,2690,3
6168,1714,3
6168,4525,3
6168,4013,5
6168,1547,3
6168,3022,5
6168,3118,5
6168,4279,5
6168,4579,3
6168,4734,3
6168,3839,5
6168,1254,5
6168,2546,5
6168,4268,3
6168,5402,5
6168,3075,5
6168,3448,3
6168,2278,5
6168,1946,3
6168,2165,5
6168,4169,5
6168,3138,3
6168,4332,5
6168,124,5
6168,4549,5
6168,4870,1
6168,4899,3
6168,4688,5
6168,5276,3
6168,4688,5
6168,5153,3
6168,1981,3
6168,2515,3
6168,4385,5
6168,740,5
6168,3931,1
6168,4728,3
6168,3797,3
6168,4758,1
6168,1342,5
6168,3130,5
6168,4410,5
6168,4420,5
6168,573,5
6168,4619,5
6168,431,5
6168,4153,3
6168,4410,5
6168,1344,5
6168,251,5
6168,3249,1
6168,3601,5
6168,1631,3
6168,1771,5
6168,3423,3
6168,410,3
6168,2999,5
6168,104,5
6168,495,3
6168,3541,5
6168,2292,5
6168,2032,5
6168,4886,5
6168,1293,5
6168,5445,5
6168,5265,3
6168,4803,3
6168,4574,1
6168,3432,5
6168,5146,5
6168,1515,3
6168,3601,5
6168,262,5
6168,3894,3
6168,570,5
6168,5392,5
6168,4080,3
6168,2310,3
6168,2163,5
6168,2433,5
6168,3705,5
6168,5026,3
6168,17,5
6168,1273,5
6168,3497,5
6168,2004,5
6168,2232,5
6169,633,5
6170,2970,5
6171,4885,5
6172,3029,1
6173,2584,5
6174,3629,5
6174,3755,5
6174,765,5
6174,5139,5
6175,3541,5
6175,1186,1
6176,3115,5
6176,1193,5
6176,5302,5
6176,2260,5
6176,3816,3
6176,1128,5
6176,362,5
6176,234,1
6176,4208,3
6176,4854,3
6176,2464,5
6176,564,5
6176,5305,5
6176,353,5
6176,5402,3
6176,5305,5
6176,1422,1
6176,3835,5
6176,4353,5
6176,5300,5
6176,2632,5
6176,1755,5
6176,5185,5
6176,2947,1
6176,3839,1
6176,4094,3
6176,974,5
6176,3590,3
6176,2940,5
6176,3066,3
6176,4385,5
6176,1226,3
6176,2577,5
6176,2453,5
6176,3100,5
6176,5379,5
6176,2750,5
6176,1547,5
6177,3888,5
6177,392,5
6177,3186,5
6177,3705,1
6177,314,5
6177,1995,5
6177,4294,3
6177,3913,3
6177,1978,3
6177,5401,3
6177,1760,3
6177,2560,3
6177,5181,3
6177,4649,1
6177,1053,3
6177,3408,5
6177,3630,3
6177,5013,3
6177,3124,5
6177,1091,3
6177,4023,3
6177,933,3
6177,3684,3
6177,3565,1
6177,1460,3
6177,3719,5
6177,3093,5
6178,4694,5
6178,1780,5
6178,1876,5
6179,4153,3
6180,4387,5
6180,303,5
6180,5332,5
6180,554,5
6181,194,5
6181,5384,2
6182,1494,5
6182,483,5
6182,4345,5
6183,1699,3
6183,2809,3
6184,3354,3
6184,4113,1
6185,4315,1
6186,1368,1
6186,4379,5
6186,1676,5
6187,559,1
6188,2846,5
6188,3411,5
6189,1694,4
6189,4184,4
6189,3964,5
6189,2081,4
6189,498,4
6189,3127,1
6189,2744,4
6189,2472,4
6190,3127,3
6191,2256,5
6191,2585,5
6191,3136,5
6191,3764,5
6191,913,5
6191,4394,3
6191,5154,3
6191,1012,5
6191,1679,1
6191,1295,3
6191,3612,5
6191,463,5
6191,1422,5
6191,4125,5
6191,1712,5
6191,269,5
6191,2169,3
6191,3512,5
6191,4142,3
6191,1851,3
6191,503,5
6191,1710,1
6191,5201,3
6191,4019,5
6191,3839,5
6191,1970,5
6192,1094,5
6192,329,5
6192,3487,5
6192,1700,5
6192,4758,5
6192,3554,5
6192,2577,5
6192,1700,5
6192,897,5
6192,2310,5
6192,3379,5
6192,5273,5
6192,4758,5
6192,5146,5
6192,4680,5
6192,2778,5
6192,9,5
6192,848,5
6192,4866,5
6192,2665,5
6192,3401,5
6192,2665,5
6192,2665,5
6192,2922,5
6192,1256,3
6192,5262,5
6192,1342,5
6192,2002,5
6192,3415,5
6192,2577,5
6193,2159,4
6194,2204,5
6194,4132,2
6194,3918,4
6194,4361,4
6194,876,2
6194,3825,4
6194,3378,4
6194,2051,3
6195,4551,5
6196,1932,5
6196,5097,1
6197,239,5
6198,482,1
6199,4328,4
6200,4382,5
6200,186,3
6200,5265,5
6200,353,3
6201,1557,2
6202,3155,5
6202,2629,5
6202,3751,5
6202,2577,3
6202,4213,5
6202,4715,5
6202,1281,5
6202,3964,5
6202,1125,5
6202,629,1
6202,5321,5
6202,173,5
6202,4911,5
6202,776,5
6202,3970,5
6202,457,5
6202,3170,5
6202,4420,5
6203,5139,5
6203,150,3
6203,3129,4
6203,259,5
6203,4681,5
6204,1047,5
6204,3053,5
6204,1963,5
6204,2052,3
6204,2404,5
6204,1710,5
6204,5064,5
6204,107,3
6204,2230,5
6204,571,3
6204,2255,5
6204,1056,5
6204,1047,5
6205,788,5
6206,752,1
6207,2846,1
6207,1978,5
6208,3118,5
6209,5086,1
6209,4343,5
6210,4327,4
6211,4803,5
6211,4572,5
6211,4946,5
6211,1251,5
6212,2211,5
6212,4530,5
6212,364,5
6213,3750,1
6213,4810,5
6214,2278,5
6214,1198,1
6214,3757,5
6214,2632,1
6214,2002,5
6214,2270,1
6214,5068,5
6214,4279,3
6214,1882,5
6214,1381,5
6214,2169,3
6214,1738,1
6214,2768,1
6214,3186,5
6214,4855,3
6214,4414,5
6215,3932,5
6216,4831,5
6216,2535,5
6216,2154,5
6216,5012,5
6216,1274,3
6216,1555,5
6216,2215,5
6216,735,5
6216,1555,5
6216,1019,5
6216,4582,5
6216,1555,5
6216,4915,5
6216,2879,3
6216,1153,5
6216,175,5
6216,2523,5
6216,4080,5
6216,3255,3
6216,287,5
6216,2535,5
6216,2784,5
6216,5122,5
6216,4843,5
6216,5380,3
6216,4824,5
6216,2215,5
6216,4843,5
6216,175,5
6216,4582,5
6217,407,5
6218,4650,5
6219,358,5
6220,458,4
6221,2938,1
6222,2812,3
6223,3692,5
6224,4155,5
6224,3988,3
6224,740,5
6224,2250,5
6224,2767,5
6224,1284,5
6224,754,5
6224,4650,5
6225,10,4
6225,2755,5
6225,4736,3
6225,1496,4
6225,3468,4
6226,1050,5
6226,1859,1
6227,1618,3
6228,431,4
6228,3314,4
6228,930,2
6228,2038,5
6229,3124,5
6229,2651,3
6230,2352,5
6230,2774,4
6231,2190,1
6231,4594,4
6231,4672,5
6232,3788,1
6233,1467,5
6233,2059,3
6234,5068,5
6235,4183,5
6235,916,5
6236,1180,5
6237,2506,3
6237,3932,2
6238,2577,5
6238,585,5
6238,4646,5
6239,2253,1
6240,832,5
6241,4530,3
6242,4362,1
6243,2063,4
6243,3174,4
6244,3159,5
6245,3838,5
6246,3547,3
6246,464,5
6246,5379,5
6246,1804,5
6246,3816,3
6246,3778,5
6246,1969,5
6247,1093,5
6248,2126,5
6248,4149,5
6248,161,5
6248,1180,5
6248,3003,5
6248,1712,5
6248,5220,5
6248,3988,5
6248,789,5
6248,1963,3
6248,4001,5
6249,2322,1
6250,1293,3
6250,1679,2
6250,3382,4
6250,1778,3
6250,1534,4
6250,1997,1
6250,3739,3
6250,2038,5
6251,5393,5
6252,3737,1
6253,2992,5
6254,4662,5
6255,2122,5
6255,1699,5
6256,1360,5
6256,1368,5
6257,408,2
6257,5047,2
6258,1609,1
6258,1153,5
6258,4206,5
6259,1986,1
6260,538,5
6260,5401,5
6261,17,5
6261,1696,5
6262,269,1
6262,2020,5
6262,2250,5
6262,1226,5
6263,262,1
6263,2609,1
6264,118,4
6264,1748,4
6265,4583,5
6265,2250,5
6265,1226,5
6265,2195,5
6265,5110,5
6265,4539,5
6265,1360,5
6265,196,5
6265,5253,5
6265,920,5
6265,5217,3
6265,1705,3
6265,1424,3
6265,147,5
6265,3864,5
6265,5253,5
6265,3529,3
6265,2382,5
6265,4830,5
6265,222,5
6265,3217,5
6265,962,5
6265,1618,5
6266,3529,1
6267,3736,5
6268,3321,3
6268,3907,5
6269,482,4
6269,3762,4
6269,1231,4
6270,2577,5
6271,2105,3
6271,5251,3
6271,1755,3
6271,4549,5
6271,3912,3
6271,2855,5
6271,4183,3
6272,392,5
6273,3797,5
6274,4153,5
6275,3872,5
6276,2501,5
6276,4861,5
6276,5329,5
6276,2839,5
6276,3443,5
6276,2069,5
6276,2983,5
6276,2635,5
6276,3599,5
6276,2851,5
6276,1971,5
6276,4540,5
6276,1709,5
6276,2825,5
6276,113,5
6276,4833,5
6276,813,3
6276,797,5
6277,4080,5
6278,1389,4
6279,1344,5
6280,1142,5
6281,3548,1
6282,2389,3
6283,3177,3
6284,3140,5
6284,1121,4
6285,4152,1
6286,30,1
6287,3186,5
6288,577,5
6289,2852,1
6290,789,5
6290,3835,5
6290,5090,5
6290,2846,5
6290,2032,5
6290,281,5
6290,287,5
6290,2340,5
6290,3928,3
6290,5122,5
6290,261,5
6290,2632,5
6290,4006,5
6290,2481,5
6290,1499,5
6290,5329,5
6290,1128,5
6290,1496,5
6290,5276,3
6290,4501,5
6290,1555,5
6290,3156,5
6290,4644,5
6290,4651,5
6290,3554,5
6290,4420,5
6290,1367,5
6290,1710,5
6290,1859,5
6290,1755,5
6291,3737,5
6291,2102,3
6291,4843,5
6291,3029,3
6291,4136,5
6291,1970,5
6291,2211,5
6291,4394,5
6291,2877,3
6292,3835,5
6293,1346,5
6294,3949,5
6294,1468,5
6294,4579,3
6294,4517,5
6294,4557,5
6294,4549,5
6294,4279,5
6294,5093,4
6294,4758,5
6294,1283,3
6294,3601,5
6295,2161,5
6296,5090,5
6297,1685,5
6298,1217,5
6299,3447,4
6300,2322,3
6301,1164,5
6302,4611,5
6303,3991,3
6304,4413,5
6304,3810,5
6305,1999,5
6306,2211,5
6307,4224,4
6308,1633,5
6308,2759,5
6308,76,5
6308,4364,5
6308,5366,5
6308,1450,5
6308,1176,5
6309,1882,1
6310,2330,3
6311,3988,5
6311,3487,3
6311,3170,5
6311,5068,3
6312,412,5
6312,628,3
6313,3565,5
6313,4924,5
6313,3191,1
6314,935,4
6314,3788,4
6315,1381,5
6315,1816,5
6315,4911,4
6316,4889,5
6316,3265,5
6317,2393,5
6318,1260,5
6319,3609,4
6319,2376,4
6319,2387,5
6319,3289,5
6319,1110,5
6319,4145,4
6319,818,5
6320,2124,4
6320,2728,5
6320,2525,5
6320,3884,5
6320,3673,5
6320,1381,5
6320,458,4
6320,1679,5
6320,3849,4
6321,3529,3
6322,3719,1
6323,1614,5
6324,3754,3
6324,2472,5
6324,3321,2
6324,1454,4
6324,4259,5
6324,2928,4
6324,1158,4
6324,875,3
6324,320,5
6324,328,4
6324,3916,3
6324,3806,5
6324,3826,5
6324,3979,4
6324,2143,4
6324,2978,4
6324,1169,5
6324,3177,3
6324,981,3
6324,2530,4
6324,4691,3
6324,1976,3
6324,42,4
6324,3591,4
6324,5003,3
6324,492,4
6324,5226,4
6324,4324,4
6324,1934,3
6325,3609,5
6326,5203,1
6327,4787,1
6328,4602,4
6329,2109,5
6330,1046,1
6331,5380,4
6331,740,4
6331,5153,3
6331,790,5
6331,3792,3
6332,1811,5
6333,4924,5
6333,3140,5
6333,5277,5
6333,287,5
6333,4525,5
6334,3274,5
6334,3382,5
6334,1618,5
6334,4551,5
6334,570,5
6334,2238,5
6334,1978,5
6334,616,5
6335,1685,5
6336,555,5
6337,2907,5
6338,5395,4
6338,1687,3
6339,2552,1
6339,1675,5
6339,4807,3
6339,3616,5
6339,3124,5
6339,175,5
6339,2256,1
6340,628,5
6341,3446,5
6341,4989,5
6342,1485,5
6342,4981,5
6342,2578,5
6343,4183,5
6343,2869,4
6344,3776,5
6344,4268,5
6344,1618,5
6344,4267,5
6344,2750,3
6344,1381,3
6344,2053,3
6344,2122,3
6344,1478,5
6344,624,5
6344,1022,5
6344,925,5
6344,2468,3
6344,3839,5
6344,5038,5
6344,3410,5
6344,813,5
6344,740,3
6344,3913,1
6344,2690,5
6344,3410,5
6344,2820,5
6344,1251,5
6345,4599,5
6346,3956,5
6347,1092,5
6347,407,5
6347,1128,5
6347,1468,5
6347,3848,1
6347,2129,1
6347,1793,3
6348,3608,5
6349,3719,5
6350,102,5
6351,1293,5
6351,5185,5
6352,1619,1
6353,4366,1
6353,722,3
6353,4059,5
6354,4353,1
6355,3616,4
6355,2689,4
6355,3749,3
6355,3131,2
6356,1605,2
6357,1634,5
6358,1092,5
6358,3629,5
6359,185,5
6359,1212,5
6359,2885,5
6359,2925,1
6359,3549,5
6359,2577,5
6359,3041,5
6360,2286,4
6360,502,1
6360,3079,4
6360,599,3
6360,3754,4
6360,3734,4
6360,2894,4
6360,3335,5
6361,453,3
6362,2123,4
6363,5327,5
6364,1399,3
6364,4152,1
6364,2685,1
6364,4069,1
6365,2713,5
6365,1485,5
6365,1499,5
6365,1710,5
6365,4574,5
6365,2201,5
6365,1859,5
6365,1501,5
6365,4936,5
6365,3136,5
6366,578,5
6366,1725,1
6366,4474,5
6366,1366,5
6366,4981,5
6366,4155,5
6366,9,5
6366,4501,5
6366,2008,5
6367,1092,5
6367,1501,5
6368,2734,1
6368,1887,4
6368,3615,4
6368,1251,4
6368,2481,3
6368,4026,4
6368,4733,4
6368,2256,4
6368,5110,4
6368,3627,3
6368,532,2
6368,4652,4
6368,2579,4
6368,2340,4
6368,2307,4
6368,3185,3
6369,1399,1
6369,2577,5
6369,612,5
6369,4213,3
6369,1699,3
6370,5051,5
6370,2254,5
6370,3140,3
6370,5153,5
6370,923,5
6370,4080,5
6370,430,1
6370,1547,1
6370,1417,5
6370,2426,5
6370,4080,5
6370,4931,1
6370,4205,5
6370,923,5
6371,4401,5
6371,2573,5
6371,4385,5
6371,5321,1
6371,4525,5
6371,1464,5
6371,1273,5
6371,4727,3
6371,612,5
6371,2576,3
6371,4420,5
6371,3618,5
6372,262,5
6373,3367,5
6373,5300,5
6373,3705,4
6373,3367,5
6373,2260,4
6373,3308,1
6373,4379,4
6373,3688,5
6373,2023,5
6373,716,3
6373,1275,5
6373,458,4
6373,916,3
6373,4402,2
6373,4005,3
6373,3830,3
6373,1262,3
6373,1543,4
6373,459,3
6373,896,3
6374,4257,5
6374,2444,4
6374,4087,5
6375,2212,3
6375,2333,5
6375,3032,5
6375,1186,5
6375,2333,5
6375,15,3
6375,974,3
6375,3740,3
6376,4915,3
6377,3912,5
6377,3126,5
6377,5,5
6377,4159,5
6377,2767,5
6377,3705,5
6377,4694,5
6378,749,1
6379,3639,5
6379,832,5
6379,1499,5
6379,5090,1
6379,392,5
6380,3925,5
6381,1832,1
6382,2084,3
6382,4268,5
6382,431,5
6382,2260,5
6382,3660,5
6382,2170,5
6382,1264,5
6382,4089,3
6382,4830,5
6382,1876,5
6383,2610,5
6384,3811,5
6384,1012,5
6384,5298,3
6384,4042,5
6384,1592,5
6384,962,5
6384,2008,5
6385,5298,5
6385,4005,3
6385,4107,5
6385,1441,5
6385,4836,5
6385,3487,5
6385,2760,5
6386,3964,4
6386,1488,5
6386,5298,5
6387,3890,5
6388,4342,1
6389,4992,5
6390,1974,4
6390,789,4
6391,3541,5
6391,2533,5
6391,3797,5
6391,2820,3
6391,1780,5
6391,2504,5
6391,5090,5
6391,4152,3
6391,1658,3
6391,4066,5
6391,1932,3
6391,4155,5
6392,1105,1
6392,353,5
6392,287,5
6392,421,1
6392,1859,5
6392,1496,3
6392,1712,5
6393,185,5
6393,1988,3
6393,1882,5
6393,2721,4
6393,5321,5
6393,2384,4
6393,789,3
6393,3123,1
6393,3719,5
6393,4107,5
6393,4019,5
6393,4581,4
6393,1367,5
6393,3724,5
6393,1628,3
6393,3233,4
6393,3451,3
6393,4759,4
6393,2901,4
6394,1619,4
6395,4865,5
6395,2314,5
6395,867,4
6395,5073,4
6396,2250,5
6396,586,5
6396,2185,3
6397,5302,5
6397,4878,5
6397,3548,4
6397,2578,4
6398,272,3
6399,4345,1
6399,4142,3
6399,1696,3
6399,1291,5
6399,5421,3
6399,1295,1
6399,3838,5
6399,410,3
6399,3992,5
6399,3082,3
6400,4153,3
6400,4680,5
6401,4798,2
6402,4143,1
6403,765,5
6403,518,5
6403,2254,5
6403,2768,5
6403,930,5
6403,5013,5
6404,362,5
6405,5131,4
6405,790,5
6405,1576,4
6405,2689,4
6405,1992,3
6405,5278,2
6405,2704,3
6405,4866,5
6405,967,5
6405,4019,4
6405,2127,5
6406,3916,3
6407,1755,5
6408,5305,5
6409,5431,5
6410,643,3
6410,1424,3
6410,958,1
6410,5332,5
6411,3778,5
6411,1233,3
6411,2177,5
6411,2729,5
6411,1949,5
6411,2577,3
6411,403,5
6411,5366,5
6411,3816,5
6411,4505,3
6411,328,3
6411,3816,5
6411,2820,3
6411,2177,3
6411,2008,5
6411,1904,5
6411,4576,5
6411,2154,5
6411,2185,5
6411,2665,5
6411,4379,5
6411,4155,3
6411,3432,3
6411,2846,3
6411,3046,5
6411,3267,3
6411,1068,5
6411,1780,5
6411,87,1
6411,2260,3
6411,1128,5
6411,840,5
6411,3084,1
6411,2088,1
6411,1880,5
6411,1876,5
6411,3540,1
6411,5027,5
6412,2781,5
6412,1275,5
6413,2940,5
6413,3431,5
6413,4067,5
6413,3357,5
6414,2423,5
6415,3857,4
6416,5293,5
6416,3394,5
6417,1780,3
6417,148,5
6417,3673,3
6417,4169,3
6417,4331,5
6417,974,5
6418,1134,5
6419,2171,5
6420,1490,1
6420,3797,3
6421,2203,5
6422,2161,5
6423,3408,5
6423,430,5
6423,3525,5
6423,4023,5
6424,694,5
6425,764,5
6425,764,5
6425,4019,5
6426,1567,5
6427,185,4
6428,2573,5
6428,17,5
6428,2020,3
6429,704,5
6429,3243,1
6430,3381,4
6431,5068,5
6432,4087,1
6433,1946,5
6433,4153,5
6434,4903,5
6435,3308,5
6435,4143,5
6435,3249,5
6435,104,5
6435,3797,5
6435,3851,5
6436,404,5
6437,1716,5
6438,4061,5
6438,1547,5
6438,4950,5
6438,3512,5
6438,4811,5
6438,2940,5
6438,3394,5
6439,3660,5
6439,4413,5
6439,959,5
6440,1483,3
6440,3797,5
6441,1697,5
6441,4781,5
6441,4366,5
6441,1036,3
6441,2849,5
6441,2984,5
6441,2607,5
6442,1687,5
6443,1410,5
6443,4393,3
6443,4553,5
6443,3639,5
6443,5308,5
6443,1978,5
6443,2576,5
6444,3000,5
6445,4792,4
6446,1734,4
6446,4594,4
6446,1218,4
6446,1458,5
6446,4019,5
6447,3745,1
6448,1885,4
6449,1178,4
6449,1134,5
6449,1181,3
6449,1275,1
6449,956,5
6450,1236,3
6451,2448,3
6452,1952,3
6452,2464,5
6452,3619,3
6452,3619,3
6453,352,4
6454,1010,4
6455,4184,3
6456,5026,5
6456,1859,5
6457,5392,5
6457,1293,5
6457,1125,5
6457,4973,3
6457,3431,5
6457,4223,3
6457,1254,3
6457,1496,3
6457,287,5
6458,2637,5
6458,2342,5
6458,2846,5
6458,713,5
6458,4164,5
6458,2107,5
6458,5032,5
6458,2531,3
6458,1348,5
6458,1233,5
6458,3292,5
6458,3811,3
6458,956,5
6458,3734,3
6458,2218,5
6458,1251,3
6458,1711,3
6458,2478,3
6458,222,5
6458,848,5
6458,103,3
6458,3549,3
6458,2336,5
6458,3493,3
6458,4143,1
6458,1877,3
6458,4758,5
6458,2784,5
6458,4213,5
6458,3931,5
6458,508,5
6458,3297,5
6458,430,5
6458,2528,3
6458,4096,5
6459,4774,5
6459,4850,5
6460,2812,1
6460,4758,5
6460,2786,5
6461,2219,5
6462,3449,5
6463,1050,5
6464,310,5
6465,2254,5
6466,4583,5
6466,368,3
6466,3719,5
6466,113,3
6467,1725,1
6468,1535,5
6469,736,5
6470,1986,1
6471,1784,2
6472,1179,3
6472,2329,1
6473,1679,5
6473,71,5
6474,2038,4
6474,2680,5
6474,405,5
6474,570,5
6475,409,4
6475,492,4
6475,4796,5
6475,3771,4
6475,2975,4
6476,4122,5
6477,3813,5
6478,3599,5
6478,3186,5
6479,1643,5
6479,622,1
6479,1547,1
6480,4945,5
6481,1178,4
6481,2375,3
6481,3811,4
6481,1725,3
6481,5400,4
6481,508,3
6481,1433,4
6481,4947,4
6481,1093,3
6481,3579,3
6481,3307,3
6481,2493,4
6482,3382,5
6483,3085,5
6483,5337,5
6483,2394,5
6483,1612,5
6484,5091,5
6484,2710,2
6485,3881,4
6486,412,5
6486,4646,5
6486,4155,5
6487,4764,5
6488,3747,5
6488,3541,4
6488,3580,5
6488,3754,5
6488,4142,4
6489,1410,5
6489,1986,5
6489,251,5
6490,637,5
6491,4694,1
6492,3116,5
6493,2203,5
6493,3754,5
6493,938,5
6493,5059,5
6493,538,5
6494,459,1
6495,2177,5
6496,3991,5
6497,3312,5
6497,2870,5
6497,1882,5
6497,1295,5
6497,631,5
6497,2929,5
6497,4727,1
6497,2437,3
6497,5041,5
6497,3053,3
6497,4387,5
6497,1293,1
6497,4059,3
6497,3177,3
6497,3789,3
6497,1578,3
6498,5180,5
6499,2189,3
6499,3107,4
6500,429,5
6501,1888,5
6502,4040,5
6503,3931,5
6504,4169,5
6504,1755,5
6504,17,5
6504,4962,5
6504,1251,5
6505,3294,5
6505,3136,5
6505,5011,5
6505,4030,5
6505,2481,5
6505,1342,5
6506,39,5
6507,3243,5
6507,876,5
6508,1252,5
6509,4549,5
6510,4420,5
6510,1381,5
6511,2061,5
6512,3089,5
6513,410,1
6514,4664,4
6515,5434,3
6515,1185,5
6515,3445,5
6515,5264,5
6515,113,5
6515,4754,5
6515,1210,5
6515,2796,5
6515,2671,5
6515,2803,5
6515,2854,5
6515,1967,5
6515,4653,5
6515,5090,5
6515,628,5
6515,719,5
6515,3212,5
6515,3754,5
6515,1851,5
6515,2768,5
6515,2580,5
6515,4650,5
6515,2577,5
6515,2383,5
6515,2577,5
6515,5068,5
6515,3777,5
6515,1681,5
6515,3757,5
6515,175,5
6515,2787,5
6515,3838,5
6515,4107,5
6515,3860,5
6515,1712,5
6515,5115,5
6515,3826,5
6515,4142,5
6515,1381,5
6515,4125,5
6515,2481,5
6515,5196,5
6515,1226,5
6515,4855,5
6515,1772,5
6515,3744,5
6515,5110,5
6515,3909,5
6515,3751,5
6515,4039,5
6516,4799,5
6517,1711,5
6518,891,3
6518,1398,3
6519,2541,3
6519,1949,5
6520,5262,5
6521,3308,3
6521,1124,3
6521,3084,3
6521,3590,3
6522,756,5
6522,3784,5
6523,5356,4
6524,2429,4
6525,2560,1
6526,4830,5
6526,2651,3
6526,3415,5
6526,1593,5
6526,4441,5
6526,2608,5
6526,214,5
6526,2260,5
6526,3928,5
6526,1350,5
6526,3912,3
6526,2502,5
6526,5062,5
6526,448,5
6527,538,5
6528,2127,3
6528,287,5
6528,1178,5
6528,5411,5
6528,2115,5
6528,4934,5
6528,5369,5
6528,502,4
6528,3018,4
6528,4030,4
6528,2710,3
6529,186,5
6530,2175,5
6531,3238,4
6532,485,4
6532,3044,4
6532,2129,3
6532,4759,4
6532,5130,1
6532,2258,4
6532,2254,4
6532,4942,5
6533,4261,3
6533,1962,3
6534,4915,5
6535,1510,3
6535,1455,3
6535,2177,5
6536,4728,5
6537,979,5
6537,1625,5
6537,3177,4
6537,912,5
6537,1976,5
6538,449,5
6538,2254,5
6539,2940,3
6539,265,5
6539,899,5
6539,5445,5
6540,1699,1
6541,690,5
6541,5259,5
6541,3655,5
6542,912,5
6543,1449,5
6544,465,5
6545,3859,1
6546,5191,5
6546,3562,4
6546,2841,3
6547,2513,1
6547,1960,1
6547,5068,3
6548,2278,5
6549,4805,3
6549,1303,5
6549,2195,5
6549,3754,5
6549,5068,5
6550,460,5
6550,4590,5
6550,1995,3
6550,1279,3
6550,3847,5
6550,2385,3
6550,3319,3
6550,3784,5
6550,79,3
6550,2327,3
6550,4126,3
6550,1091,3
6550,2220,3
6550,4023,5
6550,853,3
6550,714,5
6551,2415,5
6551,5013,5
6552,4282,1
6552,2052,3
6552,5374,1
6553,2570,5
6553,1368,5
6553,4620,5
6553,2487,5
6553,2270,5
6554,1486,5
6555,912,5
6556,5169,4
6557,2246,1
6558,3423,5
6559,352,4
6559,1713,4
6559,5032,5
6559,3673,3
6559,3889,1
6559,4893,1
6559,181,4
6559,1547,1
6559,257,5
6559,2012,1
6559,3591,3
6560,4340,5
6560,5322,3
6560,1755,4
6560,5344,5
6560,5336,3
6560,2314,4
6560,1896,3
6560,3724,4
6560,522,4
6560,1717,3
6560,282,4
6560,3504,5
6560,1763,3
6560,5124,4
6560,5047,5
6561,4694,5
6562,5180,5
6563,185,4
6563,1478,4
6564,921,5
6565,1209,5
6566,3255,5
6567,3964,5
6567,2311,4
6567,1694,4
6567,3127,4
6568,1793,1
6569,2633,5
6569,3565,5
6569,2550,5
6569,3771,4
6569,1178,5
6570,2706,1
6570,3470,3
6571,329,5
6571,1859,5
6571,2342,1
6571,4711,1
6571,1793,5
6571,5327,5
6572,1254,5
6573,1478,4
6573,4365,3
6573,673,5
6574,4038,5
6574,577,3
6574,3371,5
6574,1876,5
6574,3128,5
6575,4804,5
6576,5097,1
6577,3383,5
6577,4069,3
6577,4164,5
6577,1210,3
6577,1780,5
6577,4555,3
6577,3642,5
6577,2317,5
6577,777,5
6577,1176,5
6577,1553,5
6578,3470,5
6579,1109,5
6580,4148,5
6580,4148,5
6580,4148,5
6580,4148,5
6580,2340,5
6581,1685,2
6581,1767,5
6582,916,5
6583,5249,5
6583,1619,4
6583,901,3
6583,5091,3
6583,3719,4
6584,3626,5
6584,1696,3
6584,5059,5
6584,3949,5
6584,3797,5
6584,3470,5
6584,3797,5
6584,1274,3
6584,2168,3
6584,4981,5
6585,1360,5
6586,1675,5
6586,1675,5
6586,4066,1
6586,5185,5
6586,393,4
6586,4742,5
6586,1366,5
6586,2250,3
6586,643,5
6586,5011,5
6586,4080,5
6586,2846,5
6586,4565,5
6586,2122,5
6586,925,5
6586,1213,5
6586,4701,5
6587,1176,3
6587,87,5
6588,3082,3
6588,2886,4
6588,1813,3
6588,4792,5
6588,3646,4
6588,5038,4
6588,749,4
6588,3062,4
6588,416,4
6588,1206,4
6588,813,4
6589,5095,3
6590,4314,3
6591,890,5
6591,1139,3
6591,1675,5
6591,421,5
6591,5298,3
6591,1955,5
6591,1582,3
6591,430,5
6591,2846,5
6591,1204,3
6591,2253,5
6591,925,1
6591,360,3
6592,1179,5
6592,1724,5
6592,3501,5
6592,3765,3
